Race Name,Season,Round,Driver ID,Lap,Stop,Time,Duration
British Grand Prix,2021,10,giovinazzi,23,2,16:17:51,28.137
Hungarian Grand Prix,2021,11,max_verstappen,1,1,15:05:21,22.569
Hungarian Grand Prix,2021,11,mazepin,1,1,15:05:28,23.715
Hungarian Grand Prix,2021,11,norris,1,1,15:05:33,38.267
Hungarian Grand Prix,2021,11,giovinazzi,1,1,15:05:53,26.573
Hungarian Grand Prix,2021,11,hamilton,2,1,15:07:57,24:09.259
Hungarian Grand Prix,2021,11,ocon,2,1,15:07:59,24:10.190
Hungarian Grand Prix,2021,11,vettel,2,1,15:08:02,24:11.890
Hungarian Grand Prix,2021,11,sainz,2,1,15:08:04,24:12.527
Hungarian Grand Prix,2021,11,tsunoda,2,1,15:08:08,24:13.630
Hungarian Grand Prix,2021,11,latifi,2,1,15:08:10,24:14.435
Hungarian Grand Prix,2021,11,alonso,2,1,15:08:13,24:14.979
Hungarian Grand Prix,2021,11,russell,2,1,15:08:17,24:17.487
Hungarian Grand Prix,2021,11,raikkonen,2,1,15:08:20,24:17.844
Hungarian Grand Prix,2021,11,mick_schumacher,2,1,15:08:22,24:17.042
Hungarian Grand Prix,2021,11,gasly,2,1,15:08:25,24:17.615
Hungarian Grand Prix,2021,11,ricciardo,2,1,15:08:28,24:17.127
Hungarian Grand Prix,2021,11,max_verstappen,2,2,15:08:31,24:16.349
Hungarian Grand Prix,2021,11,mazepin,2,2,15:08:34,24:17.420
Hungarian Grand Prix,2021,11,giovinazzi,2,2,15:08:38,24:16.349
Hungarian Grand Prix,2021,11,ocon,3,2,15:34:31,39.522
Hungarian Grand Prix,2021,11,vettel,3,2,15:34:31,40.882
Hungarian Grand Prix,2021,11,sainz,3,2,15:34:32,42.786
Hungarian Grand Prix,2021,11,tsunoda,3,2,15:34:33,40.740
Hungarian Grand Prix,2021,11,latifi,3,2,15:34:34,39.081
Hungarian Grand Prix,2021,11,alonso,3,2,15:34:40,37.122
Hungarian Grand Prix,2021,11,russell,3,2,15:34:41,29.374
Hungarian Grand Prix,2021,11,raikkonen,3,2,15:34:41,35.451
Hungarian Grand Prix,2021,11,mick_schumacher,3,2,15:34:42,36.813
Hungarian Grand Prix,2021,11,gasly,3,2,15:34:43,39.839
Hungarian Grand Prix,2021,11,ricciardo,3,2,15:34:43,34.492
Dutch Grand Prix,2021,13,mick_schumacher,4,1,15:08:42,35.573
Dutch Grand Prix,2021,13,perez,8,1,15:13:52,19.287
Dutch Grand Prix,2021,13,vettel,10,1,15:16:24,18.664
Dutch Grand Prix,2021,13,hamilton,20,1,15:28:18,19.770
Dutch Grand Prix,2021,13,max_verstappen,21,1,15:29:30,19.142
Dutch Grand Prix,2021,13,latifi,23,1,15:33:19,20.646
Dutch Grand Prix,2021,13,gasly,24,1,15:33:50,19.163
Dutch Grand Prix,2021,13,giovinazzi,27,1,15:38:13,19.049
Dutch Grand Prix,2021,13,russell,27,1,15:38:14,18.634
Dutch Grand Prix,2021,13,stroll,27,1,15:38:17,19.389
Dutch Grand Prix,2021,13,ricciardo,30,1,15:42:01,19.449
Dutch Grand Prix,2021,13,bottas,31,1,15:42:24,18.873
Dutch Grand Prix,2021,13,sainz,31,1,15:42:58,20.327
Dutch Grand Prix,2021,13,ocon,31,1,15:43:12,19.240
Dutch Grand Prix,2021,13,tsunoda,31,1,15:43:30,19.850
Dutch Grand Prix,2021,13,mick_schumacher,30,2,15:43:39,24.578
Dutch Grand Prix,2021,13,alonso,33,1,15:45:41,19.018
Dutch Grand Prix,2021,13,giovinazzi,33,2,15:46:17,20.043
Dutch Grand Prix,2021,13,mazepin,33,1,15:46:35,19.999
Dutch Grand Prix,2021,13,leclerc,34,1,15:46:39,19.490
Dutch Grand Prix,2021,13,hamilton,39,2,15:52:19,18.868
Dutch Grand Prix,2021,13,max_verstappen,40,2,15:53:30,18.578
Dutch Grand Prix,2021,13,kubica,40,1,15:55:29,19.708
Dutch Grand Prix,2021,13,norris,42,1,15:57:26,20.443
Dutch Grand Prix,2021,13,vettel,44,2,16:00:37,18.681
Dutch Grand Prix,2021,13,perez,47,2,16:03:51,18.555
Dutch Grand Prix,2021,13,bottas,67,2,16:27:35,21.730
Dutch Grand Prix,2021,13,hamilton,70,3,16:30:49,19.202
Dutch Grand Prix,2021,13,russell,68,2,16:30:57,25.533
Italian Grand Prix,2021,14,giovinazzi,1,1,15:05:21,37.190
Italian Grand Prix,2021,14,ricciardo,22,1,15:35:18,23.812
Italian Grand Prix,2021,14,vettel,22,1,15:35:56,25.157
Italian Grand Prix,2021,14,max_verstappen,23,1,15:36:46,32.456
Italian Grand Prix,2021,14,latifi,23,1,15:37:22,24.168
Italian Grand Prix,2021,14,mick_schumacher,23,1,15:37:49,24.714
Italian Grand Prix,2021,14,norris,24,1,15:38:19,24.168
Italian Grand Prix,2021,14,mazepin,24,1,15:39:22,24.928
Italian Grand Prix,2021,14,hamilton,25,1,15:39:44,25.619
Italian Grand Prix,2021,14,stroll,25,1,15:40:09,24.846
Italian Grand Prix,2021,14,alonso,25,1,15:40:14,24.797
Italian Grand Prix,2021,14,giovinazzi,25,2,15:40:55,30.551
Italian Grand Prix,2021,14,leclerc,26,1,15:41:30,24.557
Italian Grand Prix,2021,14,perez,26,1,15:41:34,23.906
Italian Grand Prix,2021,14,sainz,26,1,15:41:48,24.283
Italian Grand Prix,2021,14,bottas,26,1,15:41:50,24.308
Italian Grand Prix,2021,14,ocon,26,1,15:42:10,30.333
Italian Grand Prix,2021,14,russell,26,1,15:42:13,24.156
Italian Grand Prix,2021,14,kubica,26,1,15:42:21,24.501
Italian Grand Prix,2021,14,vettel,26,2,15:42:41,25.927
Italian Grand Prix,2021,14,mazepin,28,2,15:47:13,24.806
Italian Grand Prix,2021,14,mazepin,39,3,16:05:25,30.917
Russian Grand Prix,2021,15,stroll,12,1,15:24:13,30.241
Russian Grand Prix,2021,15,russell,13,1,15:25:55,30.665
Russian Grand Prix,2021,15,latifi,13,1,15:26:27,30.056
Russian Grand Prix,2021,15,tsunoda,13,1,15:26:28,30.112
Russian Grand Prix,2021,15,sainz,14,1,15:27:33,30.715
Russian Grand Prix,2021,15,mazepin,14,1,15:28:09,30.127
Russian Grand Prix,2021,15,ocon,15,1,15:29:27,29.901
Russian Grand Prix,2021,15,raikkonen,15,1,15:29:28,30.102
Russian Grand Prix,2021,15,mick_schumacher,20,1,15:38:36,29.996
Russian Grand Prix,2021,15,ricciardo,22,1,15:41:11,33.617
Russian Grand Prix,2021,15,hamilton,26,1,15:47:52,29.878
Russian Grand Prix,2021,15,max_verstappen,26,1,15:47:58,29.578
Russian Grand Prix,2021,15,vettel,26,1,15:48:09,29.242
Russian Grand Prix,2021,15,norris,28,1,15:51:03,29.824
Russian Grand Prix,2021,15,bottas,28,1,15:51:35,29.936
Russian Grand Prix,2021,15,gasly,33,1,16:00:00,29.354
Russian Grand Prix,2021,15,leclerc,35,1,16:03:07,31.849
Russian Grand Prix,2021,15,perez,36,1,16:04:32,36.026
Russian Grand Prix,2021,15,alonso,36,1,16:04:40,30.157
Russian Grand Prix,2021,15,giovinazzi,36,1,16:05:27,30.081
Russian Grand Prix,2021,15,russell,47,2,16:23:56,32.081
Russian Grand Prix,2021,15,bottas,47,2,16:23:58,29.569
Russian Grand Prix,2021,15,raikkonen,47,2,16:23:59,30.131
Russian Grand Prix,2021,15,mazepin,46,2,16:24:05,33.931
Russian Grand Prix,2021,15,tsunoda,47,2,16:24:44,30.980
Russian Grand Prix,2021,15,max_verstappen,48,2,16:25:32,31.017
Russian Grand Prix,2021,15,sainz,48,2,16:25:33,30.677
Russian Grand Prix,2021,15,ricciardo,48,2,16:25:35,31.016
Russian Grand Prix,2021,15,stroll,48,2,16:26:01,43.124
Russian Grand Prix,2021,15,hamilton,49,2,16:26:32,30.045
Turkish Grand Prix,2021,16,ricciardo,21,1,15:37:18,23.028
Turkish Grand Prix,2021,16,alonso,30,1,15:51:43,29.116
Turkish Grand Prix,2021,16,norris,34,1,15:57:20,23.239
Turkish Grand Prix,2021,16,latifi,34,1,15:58:22,24.104
Turkish Grand Prix,2021,16,tsunoda,35,1,15:59:39,23.329
Turkish Grand Prix,2021,16,russell,35,1,15:59:42,23.551
Turkish Grand Prix,2021,16,max_verstappen,36,1,15:59:52,22.442
Turkish Grand Prix,2021,16,sainz,36,1,16:00:33,28.353
Turkish Grand Prix,2021,16,mazepin,35,1,16:00:40,23.829
Turkish Grand Prix,2021,16,vettel,36,1,16:00:56,23.500
Turkish Grand Prix,2021,16,bottas,37,1,16:01:20,22.962
Turkish Grand Prix,2021,16,perez,37,1,16:01:47,22.463
Turkish Grand Prix,2021,16,raikkonen,37,1,16:02:50,23.164
Turkish Grand Prix,2021,16,vettel,37,2,16:03:36,23.514
Turkish Grand Prix,2021,16,gasly,39,1,16:05:01,29.310
Turkish Grand Prix,2021,16,stroll,39,1,16:05:17,35.509
Turkish Grand Prix,2021,16,mick_schumacher,39,1,16:07:05,23.892
Turkish Grand Prix,2021,16,giovinazzi,40,1,16:07:22,23.150
Turkish Grand Prix,2021,16,leclerc,47,1,16:17:27,23.646
Turkish Grand Prix,2021,16,hamilton,50,1,16:22:19,22.684
United States Grand Prix,2021,17,mazepin,1,1,14:05:35,30.673
United States Grand Prix,2021,17,ocon,3,1,14:09:03,40.800
United States Grand Prix,2021,17,latifi,5,1,14:12:39,32.610
United States Grand Prix,2021,17,alonso,7,1,14:16:03,23.576
United States Grand Prix,2021,17,giovinazzi,8,1,14:17:44,23.993
United States Grand Prix,2021,17,tsunoda,9,1,14:19:23,23.802
United States Grand Prix,2021,17,russell,9,1,14:19:32,23.572
United States Grand Prix,2021,17,max_verstappen,10,1,14:20:36,23.727
United States Grand Prix,2021,17,norris,10,1,14:21:01,24.385
United States Grand Prix,2021,17,gasly,10,1,14:21:07,23.745
United States Grand Prix,2021,17,ricciardo,11,1,14:22:38,24.176
United States Grand Prix,2021,17,sainz,11,1,14:22:41,23.414
United States Grand Prix,2021,17,mick_schumacher,11,1,14:23:10,24.293
United States Grand Prix,2021,17,perez,12,1,14:24:06,25.018
United States Grand Prix,2021,17,leclerc,12,1,14:24:15,24.011
United States Grand Prix,2021,17,raikkonen,12,1,14:24:38,24.191
United States Grand Prix,2021,17,hamilton,13,1,14:25:41,24.481
United States Grand Prix,2021,17,bottas,15,1,14:29:44,24.444
United States Grand Prix,2021,17,vettel,17,1,14:33:24,24.977
United States Grand Prix,2021,17,stroll,18,1,14:35:13,23.827
United States Grand Prix,2021,17,mazepin,24,2,14:46:40,24.611
United States Grand Prix,2021,17,latifi,25,2,14:47:47,23.653
United States Grand Prix,2021,17,ocon,25,2,14:47:50,23.919
United States Grand Prix,2021,17,giovinazzi,26,2,14:49:12,23.502
United States Grand Prix,2021,17,alonso,28,2,14:52:44,23.844
United States Grand Prix,2021,17,max_verstappen,29,2,14:52:59,24.052
United States Grand Prix,2021,17,sainz,29,2,14:53:43,26.866
United States Grand Prix,2021,17,perez,30,2,14:55:02,23.604
United States Grand Prix,2021,17,ricciardo,30,2,14:55:23,24.036
United States Grand Prix,2021,17,norris,30,2,14:55:31,25.548
Mexico City Grand Prix,2021,18,ricciardo,1,1,13:05:11,38.128
Mexico City Grand Prix,2021,18,bottas,1,1,13:05:16,22.463
Mexico City Grand Prix,2021,18,latifi,11,1,13:21:22,23.681
Mexico City Grand Prix,2021,18,stroll,12,1,13:22:45,23.586
Mexico City Grand Prix,2021,18,mazepin,13,1,13:24:11,25.094
Mexico City Grand Prix,2021,18,ocon,14,1,13:25:30,23.100
Mexico City Grand Prix,2021,18,russell,15,1,13:26:51,21.984
Mexico City Grand Prix,2021,18,giovinazzi,16,1,13:28:00,22.205
Mexico City Grand Prix,2021,18,hamilton,29,1,13:45:17,22.373
Mexico City Grand Prix,2021,18,leclerc,30,1,13:47:01,22.085
Mexico City Grand Prix,2021,18,gasly,31,1,13:48:20,22.549
Mexico City Grand Prix,2021,18,raikkonen,32,1,13:50:02,22.424
Mexico City Grand Prix,2021,18,max_verstappen,33,1,13:50:33,21.908
Mexico City Grand Prix,2021,18,vettel,33,1,13:51:22,22.277
Mexico City Grand Prix,2021,18,stroll,34,2,13:53:37,26.056
Mexico City Grand Prix,2021,18,ricciardo,38,2,13:58:47,22.813
Mexico City Grand Prix,2021,18,alonso,39,1,13:59:43,23.985
Mexico City Grand Prix,2021,18,perez,40,1,14:00:14,22.114
Mexico City Grand Prix,2021,18,bottas,40,2,14:01:30,31.664
Mexico City Grand Prix,2021,18,sainz,42,1,14:03:25,22.031
Mexico City Grand Prix,2021,18,norris,44,1,14:06:38,22.534
Mexico City Grand Prix,2021,18,latifi,49,2,14:14:59,22.739
Mexico City Grand Prix,2021,18,mazepin,58,2,14:28:22,23.637
Mexico City Grand Prix,2021,18,bottas,63,3,14:33:17,22.680
Mexico City Grand Prix,2021,18,bottas,67,4,14:39:06,26.443
São Paulo Grand Prix,2021,19,norris,1,1,14:04:50,27.313
São Paulo Grand Prix,2021,19,tsunoda,4,1,14:08:22,31.939
São Paulo Grand Prix,2021,19,russell,6,1,14:11:08,22.978
São Paulo Grand Prix,2021,19,tsunoda,6,2,14:11:57,17.758
São Paulo Grand Prix,2021,19,norris,6,2,14:12:08,17.719
São Paulo Grand Prix,2021,19,max_verstappen,7,1,14:12:32,17.916
São Paulo Grand Prix,2021,19,perez,7,1,14:12:34,18.308
São Paulo Grand Prix,2021,19,hamilton,7,1,14:12:37,17.910
São Paulo Grand Prix,2021,19,bottas,7,1,14:12:38,17.899
São Paulo Grand Prix,2021,19,leclerc,7,1,14:12:40,17.943
São Paulo Grand Prix,2021,19,sainz,7,1,14:12:42,18.460
São Paulo Grand Prix,2021,19,vettel,7,1,14:12:43,18.107
São Paulo Grand Prix,2021,19,gasly,7,1,14:12:45,19.439
São Paulo Grand Prix,2021,19,ocon,7,1,14:12:46,19.285
São Paulo Grand Prix,2021,19,ricciardo,7,1,14:12:47,19.732
São Paulo Grand Prix,2021,19,alonso,7,1,14:12:52,17.751
São Paulo Grand Prix,2021,19,stroll,7,1,14:12:53,17.948
São Paulo Grand Prix,2021,19,giovinazzi,7,1,14:12:55,17.713
São Paulo Grand Prix,2021,19,mazepin,7,1,14:12:56,17.995
São Paulo Grand Prix,2021,19,mick_schumacher,7,1,14:12:57,17.861
São Paulo Grand Prix,2021,19,latifi,7,1,14:12:59,18.153
São Paulo Grand Prix,2021,19,raikkonen,7,1,14:13:01,18.327
São Paulo Grand Prix,2021,19,russell,7,2,14:13:02,20.844
São Paulo Grand Prix,2021,19,tsunoda,7,3,14:13:33,17.711
São Paulo Grand Prix,2021,19,norris,7,3,14:13:44,17.673
São Paulo Grand Prix,2021,19,max_verstappen,8,2,14:14:46,17.807
São Paulo Grand Prix,2021,19,perez,8,2,14:14:48,18.136
São Paulo Grand Prix,2021,19,hamilton,8,2,14:14:49,18.660
São Paulo Grand Prix,2021,19,bottas,8,2,14:14:50,17.837
São Paulo Grand Prix,2021,19,leclerc,8,2,14:14:52,17.771
Qatar Grand Prix,2021,20,tsunoda,9,1,17:17:42,25.659
Qatar Grand Prix,2021,20,raikkonen,10,1,17:19:14,26.174
Qatar Grand Prix,2021,20,gasly,13,1,17:23:37,25.630
Qatar Grand Prix,2021,20,giovinazzi,15,1,17:26:54,25.987
Qatar Grand Prix,2021,20,max_verstappen,17,1,17:29:03,25.300
Qatar Grand Prix,2021,20,russell,17,1,17:30:00,26.121
Qatar Grand Prix,2021,20,hamilton,18,1,17:30:21,25.235
Qatar Grand Prix,2021,20,latifi,18,1,17:31:31,25.811
Qatar Grand Prix,2021,20,perez,19,1,17:32:28,25.419
Qatar Grand Prix,2021,20,mick_schumacher,22,1,17:37:38,25.881
Qatar Grand Prix,2021,20,alonso,23,1,17:38:20,25.991
Qatar Grand Prix,2021,20,stroll,23,1,17:38:40,26.157
Qatar Grand Prix,2021,20,ocon,24,1,17:40:07,25.517
Qatar Grand Prix,2021,20,norris,25,1,17:41:32,25.319
Qatar Grand Prix,2021,20,ricciardo,26,1,17:43:19,25.562
Qatar Grand Prix,2021,20,vettel,26,1,17:43:20,25.726
Qatar Grand Prix,2021,20,sainz,27,1,17:44:36,25.639
Qatar Grand Prix,2021,20,leclerc,27,1,17:44:46,25.799
Qatar Grand Prix,2021,20,raikkonen,30,2,17:49:40,25.633
Qatar Grand Prix,2021,20,mazepin,31,1,17:51:36,26.515
Qatar Grand Prix,2021,20,giovinazzi,32,2,17:52:43,25.347
Qatar Grand Prix,2021,20,bottas,33,1,17:53:44,36.341
Qatar Grand Prix,2021,20,tsunoda,34,2,17:55:29,26.674
Qatar Grand Prix,2021,20,gasly,35,2,17:56:42,26.109
Qatar Grand Prix,2021,20,max_verstappen,41,2,18:04:20,25.175
Qatar Grand Prix,2021,20,perez,41,2,18:05:15,25.420
Qatar Grand Prix,2021,20,hamilton,42,2,18:05:37,25.381
Qatar Grand Prix,2021,20,norris,49,2,18:17:08,26.552
Qatar Grand Prix,2021,20,russell,49,2,18:18:36,35.006
Qatar Grand Prix,2021,20,max_verstappen,55,3,18:24:59,25.465
Saudi Arabian Grand Prix,2021,21,stroll,9,1,20:48:30,27.165
Saudi Arabian Grand Prix,2021,21,russell,9,1,20:48:32,20.519
Saudi Arabian Grand Prix,2021,21,hamilton,10,1,20:49:49,20.580
Saudi Arabian Grand Prix,2021,21,bottas,10,1,20:49:57,21.668
Saudi Arabian Grand Prix,2021,21,leclerc,10,1,20:50:01,20.531
Saudi Arabian Grand Prix,2021,21,perez,10,1,20:50:04,20.710
Saudi Arabian Grand Prix,2021,21,norris,10,1,20:50:14,20.973
Saudi Arabian Grand Prix,2021,21,alonso,10,1,20:50:27,20.405
Saudi Arabian Grand Prix,2021,21,latifi,10,1,20:50:43,24.220
Saudi Arabian Grand Prix,2021,21,max_verstappen,13,1,20:58:28,16:36.375
Saudi Arabian Grand Prix,2021,21,hamilton,13,2,20:58:32,16:35.856
Saudi Arabian Grand Prix,2021,21,bottas,13,2,20:58:35,16:35.942
Saudi Arabian Grand Prix,2021,21,ocon,13,1,20:58:37,16:37.126
Saudi Arabian Grand Prix,2021,21,ricciardo,13,1,20:58:41,16:37.029
Saudi Arabian Grand Prix,2021,21,leclerc,13,2,20:58:42,16:39.485
